datetime_local,location_name,BPM2.5, pop_density_2021_people_per_km2, area_km2, lga_name_2021
2022-01-01,Melbourne CBD,8.37613043478261,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-02,Melbourne CBD,7.866333333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-03,Melbourne CBD,4.426875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-04,Melbourne CBD,7.742999999999999,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-05,Melbourne CBD,5.373916666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-06,Melbourne CBD,4.567708333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-07,Melbourne CBD,5.7714583333333325,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-08,Melbourne CBD,5.235875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-09,Melbourne CBD,5.915,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-10,Melbourne CBD,12.29525,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-11,Melbourne CBD,8.753541666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-12,Melbourne CBD,4.091833333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-13,Melbourne CBD,4.921565217391304,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-14,Melbourne CBD,6.965916666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-15,Melbourne CBD,5.979708333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-16,Melbourne CBD,6.375083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-17,Melbourne CBD,6.583166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-18,Melbourne CBD,5.949916666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-19,Melbourne CBD,5.045875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-20,Melbourne CBD,6.73425,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-21,Melbourne CBD,8.240458333333335,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-22,Melbourne CBD,6.911375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-23,Melbourne CBD,6.483750000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-24,Melbourne CBD,8.14875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-25,Melbourne CBD,12.577157894736844,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-26,Melbourne CBD,11.629708333333332,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-27,Melbourne CBD,5.499333333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-28,Melbourne CBD,7.249708333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-29,Melbourne CBD,4.863416666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-30,Melbourne CBD,5.505958333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-01-31,Melbourne CBD,9.950458333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-01,Melbourne CBD,8.274956521739131,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-02,Melbourne CBD,5.780782608695652,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-03,Melbourne CBD,5.668545454545455,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-04,Melbourne CBD,4.701391304347825,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-05,Melbourne CBD,4.839173913043479,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-06,Melbourne CBD,5.4125000000000005,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-07,Melbourne CBD,6.475124999999999,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-08,Melbourne CBD,4.7543750000000005,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-09,Melbourne CBD,6.7775,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-10,Melbourne CBD,6.395875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-11,Melbourne CBD,7.741291666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-12,Melbourne CBD,7.617708333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-13,Melbourne CBD,5.957375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-14,Melbourne CBD,10.304875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-15,Melbourne CBD,8.886041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-16,Melbourne CBD,10.525,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-17,Melbourne CBD,6.635916666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-18,Melbourne CBD,7.547875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-19,Melbourne CBD,7.210083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-20,Melbourne CBD,7.864375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-21,Melbourne CBD,5.711375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-22,Melbourne CBD,7.447375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-23,Melbourne CBD,11.426041666666668,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-24,Melbourne CBD,12.210916666666668,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-25,Melbourne CBD,7.7725,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-26,Melbourne CBD,5.843478260869565,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-27,Melbourne CBD,6.22795652173913,4524.14697265625,37.5452003479004,Melbourne CBD
2022-02-28,Melbourne CBD,7.969772727272727,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-01,Melbourne CBD,10.118375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-02,Melbourne CBD,8.299791666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-03,Melbourne CBD,9.658583333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-04,Melbourne CBD,9.733083333333331,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-05,Melbourne CBD,6.262416666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-06,Melbourne CBD,5.99475,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-07,Melbourne CBD,8.538166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-08,Melbourne CBD,5.849875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-09,Melbourne CBD,7.607125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-10,Melbourne CBD,7.379166666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-11,Melbourne CBD,5.805041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-12,Melbourne CBD,5.9785,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-13,Melbourne CBD,9.310375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-14,Melbourne CBD,20.960291666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-15,Melbourne CBD,10.007875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-16,Melbourne CBD,8.275958333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-17,Melbourne CBD,7.441916666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-18,Melbourne CBD,9.633166666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-19,Melbourne CBD,6.916583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-20,Melbourne CBD,11.449541666666669,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-21,Melbourne CBD,17.554125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-22,Melbourne CBD,11.73125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-23,Melbourne CBD,7.30825,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-24,Melbourne CBD,7.131166666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-25,Melbourne CBD,4.882541666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-26,Melbourne CBD,9.163041666666668,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-27,Melbourne CBD,7.853666666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-28,Melbourne CBD,15.619416666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-29,Melbourne CBD,7.59790909090909,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-30,Melbourne CBD,5.604166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-03-31,Melbourne CBD,7.291083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-01,Melbourne CBD,4.701333333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-02,Melbourne CBD,5.228666666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-03,Melbourne CBD,3.8754545454545455,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-04,Melbourne CBD,5.020708333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-05,Melbourne CBD,6.591458333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-06,Melbourne CBD,7.018739130434783,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-07,Melbourne CBD,7.556083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-08,Melbourne CBD,8.624875000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-09,Melbourne CBD,5.580583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-10,Melbourne CBD,5.022083333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-11,Melbourne CBD,7.485208333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-12,Melbourne CBD,5.959083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-13,Melbourne CBD,6.655583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-14,Melbourne CBD,7.629391304347826,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-15,Melbourne CBD,10.65,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-16,Melbourne CBD,9.774041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-17,Melbourne CBD,8.935208333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-18,Melbourne CBD,5.811625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-19,Melbourne CBD,6.91225,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-20,Melbourne CBD,5.700590909090909,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-21,Melbourne CBD,6.75145,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-22,Melbourne CBD,7.55225,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-23,Melbourne CBD,11.133916666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-24,Melbourne CBD,14.910869565217393,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-25,Melbourne CBD,14.007875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-26,Melbourne CBD,10.921416666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-27,Melbourne CBD,7.886833333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-28,Melbourne CBD,3.698541666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-29,Melbourne CBD,3.879,4524.14697265625,37.5452003479004,Melbourne CBD
2022-04-30,Melbourne CBD,5.5800833333333335,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-01,Melbourne CBD,5.631125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-02,Melbourne CBD,4.669625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-03,Melbourne CBD,6.033625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-04,Melbourne CBD,7.550875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-05,Melbourne CBD,5.820608695652174,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-06,Melbourne CBD,7.099041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-07,Melbourne CBD,4.631652173913044,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-08,Melbourne CBD,5.509125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-09,Melbourne CBD,8.250666666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-10,Melbourne CBD,12.351916666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-12,Melbourne CBD,16.973384615384614,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-13,Melbourne CBD,15.640875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-14,Melbourne CBD,3.4235,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-15,Melbourne CBD,3.3754166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-16,Melbourne CBD,4.201958333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-17,Melbourne CBD,3.6630416666666665,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-18,Melbourne CBD,5.463875000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-19,Melbourne CBD,7.027208333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-20,Melbourne CBD,5.636666666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-21,Melbourne CBD,16.86525,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-22,Melbourne CBD,18.355708333333336,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-23,Melbourne CBD,25.542625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-24,Melbourne CBD,17.589958333333332,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-25,Melbourne CBD,8.475041666666668,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-26,Melbourne CBD,5.888375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-27,Melbourne CBD,2.947722222222222,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-28,Melbourne CBD,0.4000833333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-29,Melbourne CBD,1.0302083333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-30,Melbourne CBD,3.5850416666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-05-31,Melbourne CBD,4.124,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-01,Melbourne CBD,5.564416666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-02,Melbourne CBD,6.028958333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-03,Melbourne CBD,5.273583333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-04,Melbourne CBD,2.891458333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-05,Melbourne CBD,2.8000416666666665,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-06,Melbourne CBD,3.151235294117647,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-07,Melbourne CBD,5.237875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-08,Melbourne CBD,5.814208333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-09,Melbourne CBD,4.112291666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-10,Melbourne CBD,6.563833333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-11,Melbourne CBD,6.608125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-12,Melbourne CBD,5.713041666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-13,Melbourne CBD,7.857041666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-14,Melbourne CBD,5.057791666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-15,Melbourne CBD,1.5821250000000002,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-16,Melbourne CBD,5.406875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-17,Melbourne CBD,11.106291666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-18,Melbourne CBD,12.223375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-19,Melbourne CBD,13.967,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-20,Melbourne CBD,5.06475,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-21,Melbourne CBD,5.890083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-22,Melbourne CBD,3.815583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-23,Melbourne CBD,1.8380833333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-24,Melbourne CBD,5.803208333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-25,Melbourne CBD,3.473958333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-26,Melbourne CBD,4.417916666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-27,Melbourne CBD,8.538583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-28,Melbourne CBD,8.38225,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-29,Melbourne CBD,5.093875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-06-30,Melbourne CBD,13.103708333333332,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-01,Melbourne CBD,12.409125,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-02,Melbourne CBD,7.85425,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-03,Melbourne CBD,6.817791666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-04,Melbourne CBD,6.772416666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-05,Melbourne CBD,8.398458333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-06,Melbourne CBD,10.748583333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-07,Melbourne CBD,9.121652173913043,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-08,Melbourne CBD,6.892541666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-09,Melbourne CBD,7.540708333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-10,Melbourne CBD,11.65825,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-11,Melbourne CBD,5.194875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-12,Melbourne CBD,6.045750000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-13,Melbourne CBD,7.430041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-14,Melbourne CBD,8.819041666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-15,Melbourne CBD,8.857999999999999,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-16,Melbourne CBD,3.60575,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-17,Melbourne CBD,3.0972500000000003,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-18,Melbourne CBD,5.316541666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-19,Melbourne CBD,8.507958333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-20,Melbourne CBD,16.689541666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-21,Melbourne CBD,19.354916666666668,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-22,Melbourne CBD,11.13778947368421,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-23,Melbourne CBD,9.744833333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-24,Melbourne CBD,7.159260869565218,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-25,Melbourne CBD,5.5645,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-26,Melbourne CBD,7.257791666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-27,Melbourne CBD,6.154083333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-28,Melbourne CBD,7.745875000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-29,Melbourne CBD,9.491666666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-30,Melbourne CBD,10.566875,4524.14697265625,37.5452003479004,Melbourne CBD
2022-07-31,Melbourne CBD,3.103291666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-01,Melbourne CBD,4.110826086956522,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-02,Melbourne CBD,3.690434782608696,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-03,Melbourne CBD,3.551458333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-04,Melbourne CBD,4.197416666666666,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-05,Melbourne CBD,4.2299,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-06,Melbourne CBD,5.414782608695652,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-07,Melbourne CBD,8.541791666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-08,Melbourne CBD,10.58468181818182,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-09,Melbourne CBD,13.111,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-10,Melbourne CBD,11.448625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-11,Melbourne CBD,3.467583333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-12,Melbourne CBD,5.031869565217392,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-13,Melbourne CBD,11.241636363636363,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-14,Melbourne CBD,5.641750000000001,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-15,Melbourne CBD,3.597208333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-16,Melbourne CBD,7.290833333333333,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-17,Melbourne CBD,6.052625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-18,Melbourne CBD,2.1021666666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-19,Melbourne CBD,6.425625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-20,Melbourne CBD,5.388708333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-21,Melbourne CBD,8.834999999999999,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-22,Melbourne CBD,3.375,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-23,Melbourne CBD,6.306434782608696,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-24,Melbourne CBD,6.472130434782609,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-25,Melbourne CBD,5.003625,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-26,Melbourne CBD,7.032583333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-27,Melbourne CBD,10.326166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-28,Melbourne CBD,9.835791666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-29,Melbourne CBD,7.834,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-30,Melbourne CBD,5.2863750000000005,4524.14697265625,37.5452003479004,Melbourne CBD
2022-08-31,Melbourne CBD,5.871818181818182,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-01,Melbourne CBD,5.07,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-03,Melbourne CBD,7.716333333333334,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-04,Melbourne CBD,2.636,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-05,Melbourne CBD,4.515,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-08,Melbourne CBD,6.651,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-09,Melbourne CBD,4.1240000000000006,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-10,Melbourne CBD,4.371,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-11,Melbourne CBD,4.9095,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-12,Melbourne CBD,6.897,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-14,Melbourne CBD,14.72,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-15,Melbourne CBD,4.0683333333333325,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-16,Melbourne CBD,5.465,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-17,Melbourne CBD,7.28,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-18,Melbourne CBD,2.459,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-19,Melbourne CBD,6.424,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-20,Melbourne CBD,5.294,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-22,Melbourne CBD,13.631,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-23,Melbourne CBD,8.657,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-24,Melbourne CBD,7.555,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-25,Melbourne CBD,9.427,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-27,Melbourne CBD,10.09,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-28,Melbourne CBD,4.319166666666667,4524.14697265625,37.5452003479004,Melbourne CBD
2022-09-30,Melbourne CBD,4.277,4524.14697265625,37.5452003479004,Melbourne CBD
